time_s,x,y,z,vx,vy,vz,ax,ay,az,displacement_norm_m,speed_norm_m_s,acc_norm_m_s2
15.814502,0.009586651,-0.037522387,0.018371842,0.000446763,0.004291819,0.003839617,-0.053374616,-0.512741818,-0.458717464,0.042864414,0.005775982,0.690054152
15.815486,0.009587064,-0.037518413,0.018375397,0.000394643,0.003791123,0.003391676,-0.052553468,-0.504853482,-0.451660272,0.042862552,0.005102139,0.679437934
15.816469,0.009587427,-0.037514928,0.018378516,0.000343558,0.003300384,0.002952643,-0.051263093,-0.492457526,-0.440570399,0.042860919,0.004441696,0.662755307
15.817452,0.009587740,-0.037511918,0.018381209,0.000293982,0.002824134,0.002526573,-0.049482162,-0.475349058,-0.425264542,0.042859510,0.003800754,0.639730523
15.818436,0.009588006,-0.037509367,0.018383491,0.000246408,0.002367110,0.002117702,-0.047189346,-0.453323186,-0.405559396,0.042858315,0.003185685,0.610087837
15.819419,0.009588226,-0.037507254,0.018385381,0.000201348,0.001934246,0.001730447,-0.044363317,-0.426175017,-0.381271658,0.042857326,0.002603132,0.573551503
15.820402,0.009588403,-0.037505553,0.018386902,0.000159339,0.001530682,0.001369404,-0.040982747,-0.393699662,-0.352218025,0.042856530,0.002060011,0.529845776
15.821386,0.009588540,-0.037504233,0.018388084,0.000120935,0.001161757,0.001039350,-0.037026307,-0.355692226,-0.318215192,0.042855912,0.001563506,0.478694908
15.822369,0.009588642,-0.037503255,0.018388958,0.000086713,0.000833010,0.000745241,-0.032472669,-0.311947819,-0.279079856,0.042855455,0.001121076,0.419823156
15.823353,0.009588713,-0.037502579,0.018389563,0.000057272,0.000550186,0.000492216,-0.027300503,-0.262261549,-0.234628713,0.042855138,0.000740447,0.352954771
15.824336,0.009588757,-0.037502156,0.018389942,0.000033230,0.000319226,0.000285591,-0.021488482,-0.206428524,-0.184678459,0.042854941,0.000429619,0.277814009
15.825319,0.009588780,-0.037501932,0.018390142,0.000015227,0.000146277,0.000130865,-0.015015277,-0.144243852,-0.129045792,0.042854836,0.000196862,0.194125124
15.827286,0.009588790,-0.037501835,0.018390229,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.042854790,0.000000000,0.000000000
15.828266,0.009588789,-0.037501847,0.018390234,-0.000001826,-0.000037349,0.000015864,-0.003669752,-0.075051174,0.031877348,0.042854803,0.000040620,0.081622982
15.829247,0.009588785,-0.037501931,0.018390270,-0.000007089,-0.000144970,0.000061575,-0.007010869,-0.143381348,0.060900008,0.042854891,0.000157664,0.155936443
15.830227,0.009588774,-0.037502152,0.018390364,-0.000015470,-0.000316373,0.000134377,-0.010033310,-0.205194188,0.087154485,0.042855122,0.000344076,0.223161884
15.831208,0.009588754,-0.037502570,0.018390541,-0.000026662,-0.000545268,0.000231598,-0.012747034,-0.260693360,0.110727286,0.042855560,0.000593014,0.283520805
15.832188,0.009588721,-0.037503238,0.018390825,-0.000040367,-0.000825565,0.000350652,-0.015161999,-0.310082532,0.131704917,0.042856259,0.000897855,0.337234707
15.833169,0.009588674,-0.037504204,0.018391235,-0.000056298,-0.001151373,0.000489036,-0.017288165,-0.353565370,0.150173882,0.042857269,0.001252193,0.384525092
15.834149,0.009588610,-0.037505509,0.018391790,-0.000074176,-0.001517002,0.000644334,-0.019135489,-0.391345540,0.166220688,0.042858635,0.001649837,0.425613458
15.835130,0.009588528,-0.037507190,0.018392503,-0.000093733,-0.001916959,0.000814212,-0.020713930,-0.423626710,0.179931840,0.042860394,0.002084816,0.460721308
15.836110,0.009588426,-0.037509278,0.018393390,-0.000114709,-0.002345953,0.000996424,-0.022033447,-0.450612546,0.191393845,0.042862578,0.002551375,0.490070141
15.837090,0.009588303,-0.037511798,0.018394461,-0.000136857,-0.002798893,0.001188806,-0.023103999,-0.472506715,0.200693207,0.042865216,0.003043976,0.513881459
15.838071,0.009588157,-0.037514772,0.018395724,-0.000159935,-0.003270886,0.001389281,-0.023935544,-0.489512884,0.207916432,0.042868328,0.003557299,0.532376761
15.839051,0.009587989,-0.037518216,0.018397187,-0.000183716,-0.003757239,0.001595855,-0.024538040,-0.501834718,0.213150026,0.042871932,0.004086239,0.545777550
15.840032,0.009587797,-0.037522143,0.018398855,-0.000207980,-0.004253460,0.001806621,-0.024921447,-0.509675886,0.216480496,0.042876041,0.004625912,0.554305324
15.841012,0.009587581,-0.037526559,0.018400730,-0.000232516,-0.004755256,0.002019754,-0.025095723,-0.513240053,0.217994345,0.042880662,0.005171647,0.558181585
15.841993,0.009587341,-0.037531468,0.018402815,-0.000257125,-0.005258532,0.002233517,-0.025070826,-0.512730886,0.217778081,0.042885799,0.005718992,0.557627833
15.842973,0.009587077,-0.037536869,0.018405110,-0.000281615,-0.005759396,0.002446255,-0.024856716,-0.508352052,0.215918209,0.042891452,0.006263714,0.552865570
15.843954,0.009586789,-0.037542759,0.018407611,-0.000305807,-0.006254153,0.002656398,-0.024463350,-0.500307218,0.212501234,0.042897616,0.006801794,0.544116295
15.844934,0.009586477,-0.037549130,0.018410317,-0.000329530,-0.006739308,0.002862464,-0.023900688,-0.488800050,0.207613662,0.042904283,0.007329431,0.531601509
15.845914,0.009586143,-0.037555970,0.018413222,-0.000352622,-0.007211567,0.003063052,-0.023178688,-0.474034215,0.201341999,0.042911441,0.007843044,0.515542714
15.846895,0.009585786,-0.037563266,0.018416321,-0.000374932,-0.007667835,0.003256848,-0.022307309,-0.456213380,0.193772751,0.042919076,0.008339264,0.496161409
15.847875,0.009585408,-0.037571000,0.018419606,-0.000396318,-0.008105216,0.003442622,-0.021296509,-0.435541211,0.184992423,0.042927170,0.008814944,0.473679095
15.848856,0.009585009,-0.037579152,0.018423069,-0.000416649,-0.008521015,0.003619229,-0.020156247,-0.412221376,0.175087522,0.042935702,0.009267152,0.448317273
15.849836,0.009584591,-0.037587700,0.018426700,-0.000435803,-0.008912735,0.003785608,-0.018896482,-0.386457540,0.164144552,0.042944649,0.009693173,0.420297443
15.850817,0.009584155,-0.037596620,0.018430488,-0.000453667,-0.009278081,0.003940786,-0.017527172,-0.358453370,0.152250019,0.042953984,0.010090510,0.389841107
15.851797,0.009583702,-0.037605884,0.018434423,-0.000470139,-0.009614954,0.004083870,-0.016058275,-0.328412534,0.139490429,0.042963681,0.010456882,0.357169764
15.852777,0.009583234,-0.037615464,0.018438492,-0.000485126,-0.009921460,0.004214056,-0.014499751,-0.296538697,0.125952288,0.042973707,0.010790226,0.322504916
15.853758,0.009582752,-0.037625329,0.018442682,-0.000498545,-0.010195899,0.004330622,-0.012861558,-0.263035527,0.111722102,0.042984032,0.011088697,0.286068062
15.854738,0.009582257,-0.037635446,0.018446979,-0.000510323,-0.010436776,0.004432932,-0.011153655,-0.228106690,0.096886376,0.042994622,0.011350665,0.248080704
15.855719,0.009581751,-0.037645783,0.018451370,-0.000520397,-0.010642790,0.004520435,-0.009386000,-0.191955853,0.081531615,0.043005441,0.011574719,0.208764343
15.856699,0.009581237,-0.037656304,0.018455838,-0.000528712,-0.010812846,0.004592664,-0.007568551,-0.154786683,0.065744326,0.043016453,0.011759665,0.168340478
15.857680,0.009580715,-0.037666973,0.018460370,-0.000535225,-0.010946043,0.004649238,-0.005711269,-0.116802845,0.049611015,0.043027622,0.011904526,0.127030611
15.858660,0.009580188,-0.037677755,0.018464950,-0.000539901,-0.011041683,0.004689861,-0.003824110,-0.078208008,0.033218186,0.043038908,0.012008540,0.085056241
15.859641,0.009579657,-0.037688612,0.018469561,-0.000542717,-0.011099266,0.004714319,-0.001917034,-0.039205837,0.016652346,0.043050273,0.012071166,0.042638871
15.860621,0.009579125,-0.037699507,0.018474189,-0.000543657,-0.011118494,0.004722486,-0.000000000,-0.000000000,0.000000000,0.043061678,0.012092078,0.000000000
15.861601,0.009578592,-0.037710402,0.018478816,-0.000542717,-0.011099266,0.004714319,0.001917034,0.039205837,-0.016652346,0.043073083,0.012071166,0.042638871
15.862582,0.009578061,-0.037721259,0.018483427,-0.000539901,-0.011041683,0.004689861,0.003824110,0.078208008,-0.033218186,0.043084449,0.012008540,0.085056241
15.863562,0.009577534,-0.037732041,0.018488007,-0.000535225,-0.010946043,0.004649238,0.005711269,0.116802845,-0.049611015,0.043095736,0.011904526,0.127030611
15.864543,0.009577012,-0.037742710,0.018492539,-0.000528712,-0.010812846,0.004592664,0.007568551,0.154786683,-0.065744326,0.043106906,0.011759665,0.168340478
15.865523,0.009576498,-0.037753231,0.018497007,-0.000520397,-0.010642790,0.004520435,0.009386000,0.191955853,-0.081531615,0.043117921,0.011574719,0.208764343
15.866504,0.009575992,-0.037763568,0.018501398,-0.000510323,-0.010436776,0.004432932,0.011153655,0.228106690,-0.096886376,0.043128742,0.011350665,0.248080704
15.867484,0.009575497,-0.037773685,0.018505695,-0.000498545,-0.010195899,0.004330622,0.012861558,0.263035527,-0.111722102,0.043139335,0.011088697,0.286068062
15.868465,0.009575015,-0.037783550,0.018509885,-0.000485126,-0.009921460,0.004214056,0.014499751,0.296538697,-0.125952288,0.043149663,0.010790226,0.322504916
15.869445,0.009574547,-0.037793130,0.018513954,-0.000470139,-0.009614954,0.004083870,0.016058275,0.328412534,-0.139490429,0.043159693,0.010456882,0.357169764
15.870425,0.009574094,-0.037802394,0.018517889,-0.000453667,-0.009278081,0.003940786,0.017527172,0.358453370,-0.152250019,0.043169393,0.010090510,0.389841107
15.871406,0.009573658,-0.037811314,0.018521677,-0.000435803,-0.008912735,0.003785608,0.018896482,0.386457540,-0.164144552,0.043178732,0.009693173,0.420297443
15.872386,0.009573240,-0.037819862,0.018525308,-0.000416649,-0.008521015,0.003619229,0.020156247,0.412221376,-0.175087522,0.043187683,0.009267152,0.448317273
15.873367,0.009572841,-0.037828014,0.018528771,-0.000396318,-0.008105216,0.003442622,0.021296509,0.435541211,-0.184992423,0.043196219,0.008814944,0.473679095
15.874347,0.009572463,-0.037835748,0.018532056,-0.000374932,-0.007667835,0.003256848,0.022307309,0.456213380,-0.193772751,0.043204317,0.008339264,0.496161409
15.875328,0.009572106,-0.037843044,0.018535155,-0.000352622,-0.007211567,0.003063052,0.023178688,0.474034215,-0.201341999,0.043211956,0.007843044,0.515542714
15.876308,0.009571772,-0.037849884,0.018538060,-0.000329530,-0.006739308,0.002862464,0.023900688,0.488800050,-0.207613662,0.043219119,0.007329431,0.531601509
15.877288,0.009571460,-0.037856255,0.018540766,-0.000305807,-0.006254153,0.002656398,0.024463350,0.500307218,-0.212501234,0.043225789,0.006801794,0.544116295
15.878269,0.009571172,-0.037862145,0.018543267,-0.000281615,-0.005759396,0.002446255,0.024856716,0.508352052,-0.215918209,0.043231957,0.006263714,0.552865570
15.879249,0.009570908,-0.037867546,0.018545562,-0.000257125,-0.005258532,0.002233517,0.025070826,0.512730886,-0.217778081,0.043237613,0.005718992,0.557627833
15.880230,0.009570668,-0.037872455,0.018547647,-0.000232516,-0.004755256,0.002019754,0.025095723,0.513240053,-0.217994345,0.043242754,0.005171647,0.558181585
15.881210,0.009570452,-0.037876871,0.018549522,-0.000207980,-0.004253460,0.001806621,0.024921447,0.509675886,-0.216480496,0.043247378,0.004625912,0.554305324
15.882191,0.009570260,-0.037880798,0.018551190,-0.000183716,-0.003757239,0.001595855,0.024538040,0.501834718,-0.213150026,0.043251490,0.004086239,0.545777550
15.883171,0.009570092,-0.037884242,0.018552653,-0.000159935,-0.003270886,0.001389281,0.023935544,0.489512884,-0.207916432,0.043255097,0.003557299,0.532376761
15.884152,0.009569946,-0.037887216,0.018553916,-0.000136857,-0.002798893,0.001188806,0.023103999,0.472506715,-0.200693207,0.043258211,0.003043976,0.513881459
15.885132,0.009569823,-0.037889736,0.018554987,-0.000114709,-0.002345953,0.000996424,0.022033447,0.450612546,-0.191393845,0.043260850,0.002551375,0.490070141
15.886112,0.009569721,-0.037891824,0.018555874,-0.000093733,-0.001916959,0.000814212,0.020713930,0.423626710,-0.179931840,0.043263037,0.002084816,0.460721308
15.887093,0.009569639,-0.037893505,0.018556587,-0.000074176,-0.001517002,0.000644334,0.019135489,0.391345540,-0.166220688,0.043264797,0.001649837,0.425613458
15.888073,0.009569575,-0.037894810,0.018557142,-0.000056298,-0.001151373,0.000489036,0.017288165,0.353565370,-0.150173882,0.043266163,0.001252193,0.384525092
15.889054,0.009569528,-0.037895776,0.018557552,-0.000040367,-0.000825565,0.000350652,0.015161999,0.310082532,-0.131704917,0.043267175,0.000897855,0.337234707
15.890034,0.009569495,-0.037896444,0.018557836,-0.000026662,-0.000545268,0.000231598,0.012747034,0.260693360,-0.110727286,0.043267874,0.000593014,0.283520805
15.891015,0.009569475,-0.037896862,0.018558013,-0.000015470,-0.000316373,0.000134377,0.010033310,0.205194188,-0.087154485,0.043268312,0.000344076,0.223161884
15.891995,0.009569464,-0.037897083,0.018558107,-0.000007089,-0.000144970,0.000061575,0.007010869,0.143381348,-0.060900008,0.043268544,0.000157664,0.155936443
15.893956,0.009569459,-0.037897179,0.018558148,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.043268644,0.000000000,0.000000000
15.894906,0.009569457,-0.037897155,0.018558181,-0.000005237,0.000076147,0.000102463,-0.010702538,0.155612974,0.209391311,0.043268637,0.000127767,0.261102783
15.895856,0.009569446,-0.037896992,0.018558400,-0.000019734,0.000286934,0.000386096,-0.019516393,0.283764836,0.381831215,0.043268586,0.000481446,0.476128605
15.896806,0.009569417,-0.037896575,0.018558961,-0.000041752,0.000607067,0.000816864,-0.026556031,0.386119894,0.519559190,0.043268455,0.001018597,0.647870007
15.897756,0.009569365,-0.037895811,0.018559988,-0.000069659,0.001012833,0.001362858,-0.031935916,0.464342458,0.624814715,0.043268215,0.001699430,0.779119535
15.898705,0.009569284,-0.037894631,0.018561577,-0.000101934,0.001482098,0.001994296,-0.035770516,0.520096839,0.699837270,0.043267844,0.002486810,0.872669730
15.899655,0.009569170,-0.037892982,0.018563795,-0.000137162,0.001994311,0.002683525,-0.038174294,0.555047347,0.746866335,0.043267327,0.003346251,0.931313136
15.900605,0.009569023,-0.037890834,0.018566685,-0.000174039,0.002530501,0.003405017,-0.039261718,0.570858291,0.768141388,0.043266654,0.004245923,0.957842295
15.901555,0.009568840,-0.037888173,0.018570267,-0.000211370,0.003073278,0.004135373,-0.039147252,0.569193981,0.765901909,0.043265819,0.005156648,0.955049752
15.902505,0.009568621,-0.037884999,0.018574538,-0.000248066,0.003606833,0.004853319,-0.037945363,0.551718727,0.742387376,0.043264825,0.006051900,0.925728049
15.903455,0.009568369,-0.037881328,0.018579477,-0.000283149,0.004116938,0.005539712,-0.035770516,0.520096839,0.699837270,0.043263676,0.006907804,0.872669730
15.904405,0.009568084,-0.037877189,0.018585047,-0.000315750,0.004590946,0.006177532,-0.032737176,0.475992627,0.640491070,0.043262381,0.007703141,0.798667337
15.905355,0.009567770,-0.037872621,0.018591193,-0.000345107,0.005017790,0.006751889,-0.028959809,0.421070401,0.566588254,0.043260954,0.008419342,0.706513413
15.906305,0.009567430,-0.037867674,0.018597849,-0.000370568,0.005387985,0.007250020,-0.024552882,0.356994471,0.480368302,0.043259409,0.009040492,0.599000502
15.907254,0.009567067,-0.037862406,0.018604939,-0.000391589,0.005693626,0.007661289,-0.019630859,0.285429145,0.384070694,0.043257766,0.009553327,0.478921148
15.908204,0.009566687,-0.037856880,0.018612374,-0.000407735,0.005928391,0.007977185,-0.014308206,0.208038736,0.279934908,0.043256044,0.009947238,0.349067892
15.909154,0.009566294,-0.037851167,0.018620061,-0.000418680,0.006087535,0.008191328,-0.008699389,0.126487551,0.170200424,0.043254266,0.010214266,0.212233278
15.910104,0.009565894,-0.037845340,0.018627902,-0.000424207,0.006167898,0.008299463,-0.002918874,0.042439902,0.057106721,0.043252454,0.010349107,0.071209850
15.911054,0.009565490,-0.037839475,0.018635794,-0.000424207,0.006167898,0.008299463,0.002918874,-0.042439902,-0.057106721,0.043250633,0.010349107,0.071209850
15.912004,0.009565090,-0.037833648,0.018643635,-0.000418680,0.006087535,0.008191328,0.008699389,-0.126487551,-0.170200424,0.043248826,0.010214266,0.212233278
15.912954,0.009564697,-0.037827935,0.018651322,-0.000407735,0.005928391,0.007977185,0.014308206,-0.208038736,-0.279934908,0.043247057,0.009947238,0.349067892
15.913904,0.009564317,-0.037822409,0.018658757,-0.000391589,0.005693626,0.007661289,0.019630859,-0.285429145,-0.384070694,0.043245347,0.009553327,0.478921148
15.914853,0.009563954,-0.037817141,0.018665847,-0.000370568,0.005387985,0.007250020,0.024552882,-0.356994471,-0.480368302,0.043243718,0.009040492,0.599000502
15.915803,0.009563614,-0.037812194,0.018672503,-0.000345107,0.005017790,0.006751889,0.028959809,-0.421070401,-0.566588254,0.043242191,0.008419342,0.706513413
15.916753,0.009563300,-0.037807626,0.018678649,-0.000315750,0.004590946,0.006177532,0.032737176,-0.475992627,-0.640491070,0.043240782,0.007703141,0.798667337
15.917703,0.009563015,-0.037803487,0.018684219,-0.000283149,0.004116938,0.005539712,0.035770516,-0.520096839,-0.699837270,0.043239507,0.006907804,0.872669730
15.918653,0.009562763,-0.037799816,0.018689158,-0.000248066,0.003606833,0.004853319,0.037945363,-0.551718727,-0.742387376,0.043238376,0.006051900,0.925728049
15.919603,0.009562544,-0.037796642,0.018693429,-0.000211370,0.003073278,0.004135373,0.039147252,-0.569193981,-0.765901909,0.043237400,0.005156648,0.955049752
15.920553,0.009562361,-0.037793981,0.018697011,-0.000174039,0.002530501,0.003405017,0.039261718,-0.570858291,-0.768141388,0.043236581,0.004245923,0.957842295
15.921503,0.009562214,-0.037791833,0.018699901,-0.000137162,0.001994311,0.002683525,0.038174294,-0.555047347,-0.746866335,0.043235921,0.003346251,0.931313136
15.922453,0.009562100,-0.037790184,0.018702119,-0.000101934,0.001482098,0.001994296,0.035770516,-0.520096839,-0.699837270,0.043235414,0.002486810,0.872669730
15.923402,0.009562019,-0.037789004,0.018703708,-0.000069659,0.001012833,0.001362858,0.031935916,-0.464342458,-0.624814715,0.043235052,0.001699430,0.779119535
15.924352,0.009561967,-0.037788240,0.018704735,-0.000041752,0.000607067,0.000816864,0.026556031,-0.386119894,-0.519559190,0.043234817,0.001018597,0.647870007
15.925302,0.009561938,-0.037787823,0.018705296,-0.000019734,0.000286934,0.000386096,0.019516393,-0.283764836,-0.381831215,0.043234689,0.000481446,0.476128605
15.927202,0.009561925,-0.037787636,0.018705548,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.043234632,0.000000000,0.000000000
15.928182,0.009561928,-0.037787650,0.018705543,0.000008641,-0.000043267,-0.000013890,0.017372999,-0.086993856,-0.027927027,0.043234643,0.000046256,0.093003607
15.929162,0.009561947,-0.037787747,0.018705512,0.000033538,-0.000167940,-0.000053913,0.033190207,-0.166197217,-0.053353127,0.043234718,0.000179542,0.177678532
15.930142,0.009561998,-0.037788003,0.018705430,0.000073192,-0.000366502,-0.000117656,0.047498769,-0.237846159,-0.076354085,0.043234918,0.000391821,0.254277161
15.931121,0.009562095,-0.037788487,0.018705275,0.000126146,-0.000631666,-0.000202779,0.060345831,-0.302176758,-0.097005686,0.043235295,0.000675303,0.323051877
15.932101,0.009562249,-0.037789261,0.018705026,0.000190992,-0.000956375,-0.000307018,0.071778537,-0.359425089,-0.115383716,0.043235898,0.001022444,0.384255065
15.933081,0.009562473,-0.037790379,0.018704667,0.000266366,-0.001333807,-0.000428183,0.081844033,-0.409827228,-0.131563961,0.043236769,0.001425950,0.438139108
15.934061,0.009562775,-0.037791890,0.018704182,0.000350953,-0.001757369,-0.000564156,0.090589464,-0.453619250,-0.145622207,0.043237947,0.001878773,0.484956392
15.935041,0.009563163,-0.037793836,0.018703558,0.000443482,-0.002220699,-0.000712895,0.098061975,-0.491037231,-0.157634239,0.043239463,0.002374111,0.524959300
15.936021,0.009563646,-0.037796253,0.018702782,0.000542728,-0.002717667,-0.000872434,0.104308712,-0.522317247,-0.167675843,0.043241347,0.002905411,0.558400217
15.937001,0.009564229,-0.037799171,0.018701845,0.000647514,-0.003242375,-0.001040877,0.109376819,-0.547695374,-0.175822805,0.043243621,0.003466366,0.585531527
15.937981,0.009564916,-0.037802614,0.018700740,0.000756708,-0.003789155,-0.001216406,0.113313441,-0.567407685,-0.182150911,0.043246305,0.004050919,0.606605615
15.938960,0.009565713,-0.037806602,0.018699459,0.000869225,-0.004352570,-0.001397275,0.116165725,-0.581690259,-0.186735945,0.043249414,0.004653257,0.621874864
15.939940,0.009566620,-0.037811148,0.018698000,0.000984024,-0.004927417,-0.001581814,0.117980814,-0.590779169,-0.189653694,0.043252958,0.005267816,0.631591658
15.940920,0.009567641,-0.037816260,0.018696359,0.001100112,-0.005508722,-0.001768426,0.118805855,-0.594910492,-0.190979944,0.043256943,0.005889278,0.636008383
15.941900,0.009568776,-0.037821944,0.018694534,0.001216544,-0.006091742,-0.001955589,0.118687992,-0.594320303,-0.190790479,0.043261375,0.006512575,0.635377422
15.942880,0.009570025,-0.037828198,0.018692527,0.001332417,-0.006671967,-0.002141855,0.117674370,-0.589244678,-0.189161087,0.043266251,0.007132883,0.629951160
15.943860,0.009571387,-0.037835017,0.018690338,0.001446877,-0.007245118,-0.002325849,0.115812136,-0.579919692,-0.186167552,0.043271569,0.007745629,0.619981981
15.944840,0.009572860,-0.037842393,0.018687970,0.001559116,-0.007807146,-0.002506273,0.113148433,-0.566581421,-0.181885661,0.043277321,0.008346483,0.605722270
15.945819,0.009574442,-0.037850312,0.018685428,0.001668372,-0.008354234,-0.002681901,0.109730408,-0.549465940,-0.176391198,0.043283499,0.008931365,0.587424409
15.946799,0.009576128,-0.037858759,0.018682716,0.001773928,-0.008882797,-0.002851582,0.105605204,-0.528809326,-0.169759950,0.043290088,0.009496442,0.565340785
15.947779,0.009577917,-0.037867713,0.018679842,0.001875114,-0.009389481,-0.003014239,0.100819968,-0.504847654,-0.162067702,0.043297074,0.010038129,0.539723781
15.948759,0.009579802,-0.037877151,0.018676811,0.001971308,-0.009871162,-0.003168870,0.095421845,-0.477816998,-0.153390240,0.043304440,0.010553087,0.510825781
15.949739,0.009581778,-0.037887049,0.018673634,0.002061931,-0.010324950,-0.003314546,0.089457980,-0.447953436,-0.143803350,0.043312164,0.011038223,0.478899169
15.950719,0.009583840,-0.037897376,0.018670319,0.002146453,-0.010748184,-0.003450414,0.082975518,-0.415493042,-0.133382818,0.043320225,0.011490695,0.444196331
15.951699,0.009585982,-0.037908101,0.018666876,0.002224387,-0.011138435,-0.003575694,0.076021604,-0.380671892,-0.122204428,0.043328599,0.011907906,0.406969650
15.952679,0.009588197,-0.037919192,0.018663315,0.002295296,-0.011493506,-0.003689680,0.068643383,-0.343726062,-0.110343967,0.043337259,0.012287506,0.367471510
15.953658,0.009590478,-0.037930613,0.018659649,0.002358787,-0.011811431,-0.003791741,0.060888001,-0.304891627,-0.097877221,0.043346179,0.012627394,0.325954296
15.954638,0.009592817,-0.037942327,0.018655889,0.002414513,-0.012090474,-0.003881320,0.052802602,-0.264404663,-0.084879975,0.043355328,0.012925713,0.282670393
15.955618,0.009595207,-0.037954294,0.018652047,0.002462174,-0.012329131,-0.003957935,0.044434333,-0.222501245,-0.071428015,0.043364678,0.013180858,0.237872183
15.956598,0.009597640,-0.037966475,0.018648136,0.002501515,-0.012526132,-0.004021176,0.035830337,-0.179417450,-0.057597126,0.043374197,0.013391468,0.191812052
15.957578,0.009600107,-0.037978828,0.018644171,0.002532330,-0.012680433,-0.004070711,0.027037761,-0.135389352,-0.043463094,0.043383851,0.013556429,0.144742384
15.958558,0.009602600,-0.037991311,0.018640164,0.002554456,-0.012791227,-0.004106278,0.018103749,-0.090653027,-0.029101706,0.043393610,0.013674877,0.096915563
15.959538,0.009605110,-0.038003881,0.018636128,0.002567778,-0.012857935,-0.004127693,0.009075447,-0.045444551,-0.014588746,0.043403438,0.013746193,0.048583974
15.960517,0.009607629,-0.038016495,0.018632079,0.002572226,-0.012880210,-0.004134843,0.000000000,-0.000000000,-0.000000000,0.043413302,0.013770006,0.000000000
15.961497,0.009610148,-0.038029109,0.018628030,0.002567778,-0.012857935,-0.004127693,-0.009075447,0.045444551,0.014588746,0.043423168,0.013746193,0.048583974
15.962477,0.009612658,-0.038041679,0.018623994,0.002554456,-0.012791227,-0.004106278,-0.018103749,0.090653027,0.029101706,0.043433002,0.013674877,0.096915563
15.963457,0.009615151,-0.038054162,0.018619987,0.002532330,-0.012680433,-0.004070711,-0.027037761,0.135389352,0.043463094,0.043442770,0.013556429,0.144742384
15.964437,0.009617618,-0.038066515,0.018616022,0.002501515,-0.012526132,-0.004021176,-0.035830337,0.179417450,0.057597126,0.043452438,0.013391468,0.191812052
15.965417,0.009620051,-0.038078696,0.018612111,0.002462174,-0.012329131,-0.003957935,-0.044434333,0.222501245,0.071428015,0.043461973,0.013180858,0.237872183
15.966397,0.009622441,-0.038090663,0.018608269,0.002414513,-0.012090474,-0.003881320,-0.052802602,0.264404663,0.084879975,0.043471343,0.012925713,0.282670393
15.967377,0.009624780,-0.038102377,0.018604509,0.002358787,-0.011811431,-0.003791741,-0.060888001,0.304891627,0.097877221,0.043480516,0.012627394,0.325954296
15.968356,0.009627061,-0.038113798,0.018600843,0.002295296,-0.011493506,-0.003689680,-0.068643383,0.343726062,0.110343967,0.043489461,0.012287506,0.367471510
15.969336,0.009629276,-0.038124889,0.018597282,0.002224387,-0.011138435,-0.003575694,-0.076021604,0.380671892,0.122204428,0.043498149,0.011907906,0.406969650
15.970316,0.009631418,-0.038135614,0.018593839,0.002146453,-0.010748184,-0.003450414,-0.082975518,0.415493042,0.133382818,0.043506553,0.011490695,0.444196331
15.971296,0.009633480,-0.038145941,0.018590524,0.002061931,-0.010324950,-0.003314546,-0.089457980,0.447953436,0.143803350,0.043514645,0.011038223,0.478899169
15.972276,0.009635456,-0.038155839,0.018587347,0.001971308,-0.009871162,-0.003168870,-0.095421845,0.477816998,0.153390240,0.043522402,0.010553087,0.510825781
15.973256,0.009637341,-0.038165277,0.018584316,0.001875114,-0.009389481,-0.003014239,-0.100819968,0.504847654,0.162067702,0.043529801,0.010038129,0.539723781
15.974236,0.009639130,-0.038174231,0.018581442,0.001773928,-0.008882797,-0.002851582,-0.105605204,0.528809326,0.169759950,0.043536821,0.009496442,0.565340785
15.975216,0.009640816,-0.038182678,0.018578730,0.001668372,-0.008354234,-0.002681901,-0.109730408,0.549465940,0.176391198,0.043543443,0.008931365,0.587424409
15.976195,0.009642398,-0.038190597,0.018576188,0.001559116,-0.007807146,-0.002506273,-0.113148433,0.566581421,0.181885661,0.043549654,0.008346483,0.605722270
15.977175,0.009643871,-0.038197973,0.018573820,0.001446877,-0.007245118,-0.002325849,-0.115812136,0.579919692,0.186167552,0.043555438,0.007745629,0.619981981
15.978155,0.009645233,-0.038204792,0.018571631,0.001332417,-0.006671967,-0.002141855,-0.117674370,0.589244678,0.189161087,0.043560787,0.007132883,0.629951160
15.979135,0.009646482,-0.038211046,0.018569624,0.001216544,-0.006091742,-0.001955589,-0.118687992,0.594320303,0.190790479,0.043565693,0.006512575,0.635377422
15.980115,0.009647617,-0.038216730,0.018567799,0.001100112,-0.005508722,-0.001768426,-0.118805855,0.594910492,0.190979944,0.043570151,0.005889278,0.636008383
15.981095,0.009648638,-0.038221842,0.018566158,0.000984024,-0.004927417,-0.001581814,-0.117980814,0.590779169,0.189653694,0.043574163,0.005267816,0.631591658
15.982075,0.009649545,-0.038226388,0.018564699,0.000869225,-0.004352570,-0.001397275,-0.116165725,0.581690259,0.186735945,0.043577729,0.004653257,0.621874864
15.983054,0.009650342,-0.038230376,0.018563418,0.000756708,-0.003789155,-0.001216406,-0.113313441,0.567407685,0.182150911,0.043580859,0.004050919,0.606605615
