time_s,x_filtered,y_filtered,z_filtered,vx,vy,vz,ax,ay,az,speed_norm_m_s,acc_norm_m_s2
0.185242,0.000174355,-0.000005091,0.000790624,0.000612974,-0.001705872,0.001686994,-0.059634454,0.165959373,-0.164122846,0.002476224,0.240904733
0.186224,0.000174929,-0.000006687,0.000792203,0.000554308,-0.001542608,0.001525538,-0.059693674,0.166124179,-0.164285828,0.002239233,0.241143963
0.187207,0.000175444,-0.000008123,0.000793622,0.000495815,-0.001379826,0.001364556,-0.059279134,0.164970539,-0.163144955,0.002002939,0.239469352
0.188189,0.000175903,-0.000009400,0.000794885,0.000437972,-0.001218851,0.001205363,-0.058367148,0.162432530,-0.160635032,0.001769270,0.235785208
0.189172,0.000176306,-0.000010520,0.000795992,0.000381279,-0.001061078,0.001049336,-0.056934026,0.158444232,-0.156690868,0.001540248,0.229995839
0.190155,0.000176653,-0.000011487,0.000796949,0.000326260,-0.000907963,0.000897915,-0.054956081,0.152939720,-0.151247271,0.001317989,0.222005553
0.191137,0.000176948,-0.000012306,0.000797759,0.000273462,-0.000761029,0.000752607,-0.052409624,0.145853074,-0.144239046,0.001104701,0.211718658
0.192120,0.000177191,-0.000012985,0.000798430,0.000223455,-0.000621863,0.000614981,-0.049270969,0.137118370,-0.135601001,0.000902689,0.199039461
0.193103,0.000177388,-0.000013531,0.000798971,0.000176833,-0.000492116,0.000486671,-0.045516426,0.126669686,-0.125267944,0.000714351,0.183872272
0.194085,0.000177540,-0.000013955,0.000799390,0.000134213,-0.000373506,0.000369373,-0.041122309,0.114441101,-0.113174682,0.000542178,0.166121397
0.195068,0.000177653,-0.000014269,0.000799701,0.000096234,-0.000267814,0.000264850,-0.036064928,0.100366691,-0.099256021,0.000388756,0.145691144
0.196050,0.000177731,-0.000014487,0.000799915,0.000063561,-0.000176885,0.000174928,-0.030320596,0.084380535,-0.083446770,0.000256765,0.122485822
0.197033,0.000177780,-0.000014623,0.000800050,0.000036879,-0.000102632,0.000101496,-0.023865626,0.066416710,-0.065681735,0.000148979,0.096409739
0.198016,0.000177806,-0.000014694,0.000800121,0.000016899,-0.000047028,0.000046508,-0.016676328,0.046409294,-0.045895723,0.000068266,0.067367202
0.199981,0.000177817,-0.000014726,0.000800152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.200936,0.000177817,-0.000014717,0.000800162,0.000001451,0.000025625,0.000031658,0.002950376,0.052110835,0.064379374,0.000040754,0.082879115
0.201890,0.000177821,-0.000014662,0.000800230,0.000005467,0.000096558,0.000119291,0.005380097,0.095025640,0.117397683,0.000153570,0.151132504
0.202845,0.000177829,-0.000014521,0.000800404,0.000011566,0.000204288,0.000252384,0.007320718,0.129301751,0.159743474,0.000324908,0.205646574
0.203799,0.000177843,-0.000014263,0.000800723,0.000019297,0.000340835,0.000421078,0.008803795,0.155496503,0.192105299,0.000542077,0.247307733
0.204754,0.000177866,-0.000013864,0.000801217,0.000028238,0.000498750,0.000616172,0.009860881,0.174167230,0.215171706,0.000793232,0.277002390
0.205708,0.000177897,-0.000013306,0.000801905,0.000037997,0.000671118,0.000829121,0.010523532,0.185871267,0.229631245,0.001067373,0.295616950
0.206663,0.000177938,-0.000012580,0.000802803,0.000048213,0.000851555,0.001052038,0.010823303,0.191165951,0.236172464,0.001354347,0.304037823
0.207617,0.000177989,-0.000011680,0.000803915,0.000058554,0.001034209,0.001277694,0.010791748,0.190608616,0.235483915,0.001644846,0.303151415
0.208572,0.000178050,-0.000010607,0.000805241,0.000068720,0.001213759,0.001499516,0.010460423,0.184756597,0.228254146,0.001930409,0.293844135
0.209526,0.000178120,-0.000009365,0.000806774,0.000078439,0.001385417,0.001711588,0.009860881,0.174167230,0.215171706,0.002203422,0.277002390
0.210481,0.000178200,-0.000007966,0.000808503,0.000087470,0.001544929,0.001908654,0.009024678,0.159397849,0.196925145,0.002457115,0.253512587
0.211436,0.000178287,-0.000006421,0.000810412,0.000095602,0.001688569,0.002086111,0.007983369,0.141005789,0.174203013,0.002685566,0.224261135
0.212390,0.000178382,-0.000004748,0.000812478,0.000102655,0.001813146,0.002240017,0.006768509,0.119548386,0.147693859,0.002883698,0.190134440
0.213345,0.000178483,-0.000002967,0.000814680,0.000108479,0.001915999,0.002367086,0.005411652,0.095582976,0.118086232,0.003047280,0.152018911
0.214299,0.000178589,-0.000001098,0.000816988,0.000112952,0.001995001,0.002464687,0.003944352,0.069666892,0.086068682,0.003172928,0.110800956
0.215254,0.000178698,0.000000834,0.000819375,0.000115984,0.002048556,0.002530851,0.002398166,0.042357470,0.052329759,0.003258103,0.067366981
0.216208,0.000178810,0.000002804,0.000821809,0.000117515,0.002075599,0.002564261,0.000804648,0.014212046,0.017558011,0.003301114,0.022603395
0.217163,0.000178922,0.000004788,0.000824260,0.000117515,0.002075599,0.002564261,-0.000804648,-0.014212046,-0.017558011,0.003301114,0.022603395
0.218117,0.000179033,0.000006758,0.000826694,0.000115984,0.002048556,0.002530851,-0.002398166,-0.042357470,-0.052329759,0.003258103,0.067366981
0.219072,0.000179143,0.000008690,0.000829081,0.000112952,0.001995001,0.002464687,-0.003944352,-0.069666892,-0.086068682,0.003172928,0.110800956
0.220026,0.000179249,0.000010559,0.000831389,0.000108479,0.001915999,0.002367086,-0.005411652,-0.095582976,-0.118086232,0.003047280,0.152018911
0.220981,0.000179349,0.000012340,0.000833590,0.000102655,0.001813146,0.002240017,-0.006768509,-0.119548386,-0.147693859,0.002883698,0.190134440
0.221935,0.000179444,0.000014013,0.000835657,0.000095602,0.001688569,0.002086111,-0.007983369,-0.141005789,-0.174203013,0.002685566,0.224261135
0.222890,0.000179532,0.000015558,0.000837565,0.000087470,0.001544929,0.001908654,-0.009024678,-0.159397849,-0.196925145,0.002457115,0.253512587
0.223845,0.000179611,0.000016958,0.000839295,0.000078439,0.001385417,0.001711588,-0.009860881,-0.174167230,-0.215171706,0.002203422,0.277002390
0.224799,0.000179681,0.000018199,0.000840828,0.000068720,0.001213759,0.001499516,-0.010460423,-0.184756597,-0.228254146,0.001930409,0.293844135
0.225754,0.000179742,0.000019272,0.000842154,0.000058554,0.001034209,0.001277694,-0.010791748,-0.190608616,-0.235483915,0.001644846,0.303151415
0.226708,0.000179793,0.000020172,0.000843266,0.000048213,0.000851555,0.001052038,-0.010823303,-0.191165951,-0.236172464,0.001354347,0.304037823
0.227663,0.000179834,0.000020899,0.000844164,0.000037997,0.000671118,0.000829121,-0.010523532,-0.185871267,-0.229631245,0.001067373,0.295616950
0.228617,0.000179866,0.000021456,0.000844852,0.000028238,0.000498750,0.000616172,-0.009860881,-0.174167230,-0.215171706,0.000793232,0.277002390
0.229572,0.000179888,0.000021856,0.000845346,0.000019297,0.000340835,0.000421078,-0.008803795,-0.155496503,-0.192105299,0.000542077,0.247307733
0.230526,0.000179903,0.000022114,0.000845665,0.000011566,0.000204288,0.000252384,-0.007320718,-0.129301751,-0.159743474,0.000324908,0.205646574
0.231481,0.000179911,0.000022255,0.000845839,0.000005467,0.000096558,0.000119291,-0.005380097,-0.095025640,-0.117397683,0.000153570,0.151132504
0.233390,0.000179914,0.000022318,0.000845917,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.234371,0.000179914,0.000022323,0.000845919,-0.000001597,0.000014834,0.000005994,-0.003208092,0.029800444,0.012042221,0.000016079,0.032301290
0.235351,0.000179910,0.000022356,0.000845932,-0.000006198,0.000057577,0.000023267,-0.006128891,0.056932191,0.023006033,0.000062409,0.061709928
0.236332,0.000179901,0.000022444,0.000845968,-0.000013527,0.000125652,0.000050775,-0.008771105,0.081476111,0.032924117,0.000136197,0.088313569
0.237313,0.000179883,0.000022610,0.000846035,-0.000023313,0.000216561,0.000087511,-0.011143439,0.103513074,0.041829152,0.000234734,0.112199869
0.238293,0.000179854,0.000022876,0.000846142,-0.000035298,0.000327884,0.000132497,-0.013254598,0.123123949,0.049753815,0.000355400,0.133456485
0.239274,0.000179813,0.000023259,0.000846297,-0.000049228,0.000457284,0.000184786,-0.015113289,0.140389607,0.056730787,0.000495659,0.152171073
0.240255,0.000179757,0.000023778,0.000846507,-0.000064860,0.000602498,0.000243467,-0.016728217,0.155390915,0.062792746,0.000653059,0.168431288
0.241235,0.000179685,0.000024445,0.000846777,-0.000081961,0.000761346,0.000307656,-0.018108088,0.168208745,0.067972371,0.000825238,0.182324787
0.242216,0.000179596,0.000025275,0.000847112,-0.000100303,0.000931727,0.000376507,-0.019261608,0.178923966,0.072302342,0.001009918,0.193939227
0.243197,0.000179488,0.000026276,0.000847516,-0.000119668,0.001111618,0.000449200,-0.020197483,0.187617447,0.075815337,0.001204905,0.203362263
0.244177,0.000179361,0.000027457,0.000847994,-0.000139849,0.001299077,0.000524951,-0.020924418,0.194370057,0.078544036,0.001408095,0.210681551
0.245158,0.000179214,0.000028826,0.000848547,-0.000160643,0.001492239,0.000603007,-0.021451120,0.199262667,0.080521117,0.001617467,0.215984748
0.246139,0.000179046,0.000030385,0.000849177,-0.000181859,0.001689320,0.000682646,-0.021786293,0.202376147,0.081779259,0.001831087,0.219359510
0.247119,0.000178857,0.000032140,0.000849886,-0.000203314,0.001888615,0.000763180,-0.021938645,0.203791364,0.082351142,0.002047107,0.220893492
0.248100,0.000178647,0.000034090,0.000850674,-0.000224832,0.002088498,0.000843952,-0.021916880,0.203589190,0.082269445,0.002263764,0.220674352
0.249081,0.000178416,0.000036236,0.000851541,-0.000246247,0.002287423,0.000924337,-0.021729706,0.201850494,0.081566846,0.002479383,0.218789745
0.250061,0.000178164,0.000038576,0.000852487,-0.000267400,0.002483922,0.001003741,-0.021385826,0.198656145,0.080276024,0.002692372,0.215327327
0.251042,0.000177892,0.000041106,0.000853509,-0.000288143,0.002676608,0.001081605,-0.020893948,0.194087014,0.078429659,0.002901228,0.210374755
0.252023,0.000177599,0.000043824,0.000854607,-0.000308335,0.002864172,0.001157399,-0.020262776,0.188223968,0.076060430,0.003104533,0.204019684
0.253004,0.000177287,0.000046722,0.000855778,-0.000327843,0.003045385,0.001230626,-0.019501018,0.181147879,0.073201015,0.003300953,0.196349771
0.253984,0.000176956,0.000049794,0.000857020,-0.000346544,0.003219097,0.001300822,-0.018617378,0.172939616,0.069884094,0.003489243,0.187452672
0.254965,0.000176608,0.000053033,0.000858329,-0.000364321,0.003384237,0.001367554,-0.017620562,0.163680048,0.066142346,0.003668241,0.177416043
0.255946,0.000176242,0.000056429,0.000859701,-0.000381070,0.003539814,0.001430422,-0.016519277,0.153450045,0.062008449,0.003836874,0.166327540
0.256926,0.000175861,0.000059972,0.000861133,-0.000396690,0.003684916,0.001489057,-0.015322228,0.142330477,0.057515084,0.003994153,0.154274820
0.257907,0.000175465,0.000063653,0.000862620,-0.000411094,0.003818710,0.001543123,-0.014038121,0.130402212,0.052694927,0.004139175,0.141345538
0.258888,0.000175055,0.000067458,0.000864158,-0.000424198,0.003940443,0.001592315,-0.012675662,0.117746122,0.047580660,0.004271124,0.127627351
0.259868,0.000174633,0.000071377,0.000865741,-0.000435932,0.004049440,0.001636360,-0.011243556,0.104443074,0.042204960,0.004389268,0.113207915
0.260849,0.000174200,0.000075396,0.000867366,-0.000446231,0.004145107,0.001675019,-0.009750509,0.090573940,0.036600508,0.004492964,0.098174885
0.261830,0.000173758,0.000079502,0.000869025,-0.000455039,0.004226929,0.001708082,-0.008205227,0.076219588,0.030799981,0.004581652,0.082615919
0.262810,0.000173308,0.000083682,0.000870714,-0.000462310,0.004294469,0.001735375,-0.006616417,0.061460888,0.024836059,0.004654860,0.066618672
0.263791,0.000172852,0.000087921,0.000872427,-0.000468005,0.004347370,0.001756752,-0.004992783,0.046378709,0.018741421,0.004712200,0.050270801
0.264772,0.000172391,0.000092204,0.000874158,-0.000472094,0.004385355,0.001772101,-0.003343032,0.031053922,0.012548746,0.004753373,0.033659961
0.265752,0.000171927,0.000096517,0.000875900,-0.000474556,0.004408225,0.001781343,-0.001675869,0.015567396,0.006290712,0.004778162,0.016873808
0.266733,0.000171461,0.000100845,0.000877649,-0.000475378,0.004415861,0.001784429,-0.000000000,0.000000000,0.000000000,0.004786439,0.000000000
0.267714,0.000170995,0.000105173,0.000879398,-0.000474556,0.004408225,0.001781343,0.001675869,-0.015567396,-0.006290712,0.004778162,0.016873808
0.268694,0.000170530,0.000109486,0.000881141,-0.000472094,0.004385355,0.001772101,0.003343032,-0.031053922,-0.012548746,0.004753373,0.033659961
0.269675,0.000170069,0.000113769,0.000882872,-0.000468005,0.004347370,0.001756752,0.004992783,-0.046378709,-0.018741421,0.004712200,0.050270801
0.270656,0.000169613,0.000118008,0.000884585,-0.000462310,0.004294469,0.001735375,0.006616417,-0.061460888,-0.024836059,0.004654860,0.066618672
0.271636,0.000169163,0.000122188,0.000886274,-0.000455039,0.004226929,0.001708082,0.008205227,-0.076219588,-0.030799981,0.004581652,0.082615919
0.272617,0.000168721,0.000126294,0.000887933,-0.000446231,0.004145107,0.001675019,0.009750509,-0.090573940,-0.036600508,0.004492964,0.098174885
0.273598,0.000168288,0.000130313,0.000889557,-0.000435932,0.004049440,0.001636360,0.011243556,-0.104443074,-0.042204960,0.004389268,0.113207915
0.274578,0.000167867,0.000134232,0.000891141,-0.000424198,0.003940443,0.001592315,0.012675662,-0.117746122,-0.047580660,0.004271124,0.127627351
0.275559,0.000167457,0.000138037,0.000892679,-0.000411094,0.003818710,0.001543123,0.014038121,-0.130402212,-0.052694927,0.004139175,0.141345538
0.276540,0.000167061,0.000141718,0.000894166,-0.000396690,0.003684916,0.001489057,0.015322228,-0.142330477,-0.057515084,0.003994153,0.154274820
0.277520,0.000166679,0.000145261,0.000895598,-0.000381070,0.003539814,0.001430422,0.016519277,-0.153450045,-0.062008449,0.003836874,0.166327540
0.278501,0.000166314,0.000148657,0.000896970,-0.000364321,0.003384237,0.001367554,0.017620562,-0.163680048,-0.066142346,0.003668241,0.177416043
0.279482,0.000165965,0.000151896,0.000898279,-0.000346544,0.003219097,0.001300822,0.018617378,-0.172939616,-0.069884094,0.003489243,0.187452672
0.280462,0.000165634,0.000154968,0.000899520,-0.000327843,0.003045385,0.001230626,0.019501018,-0.181147879,-0.073201015,0.003300953,0.196349771
0.281443,0.000165322,0.000157866,0.000900691,-0.000308335,0.002864172,0.001157399,0.020262776,-0.188223968,-0.076060430,0.003104533,0.204019684
0.282424,0.000165030,0.000160584,0.000901789,-0.000288143,0.002676608,0.001081605,0.020893948,-0.194087014,-0.078429659,0.002901228,0.210374755
0.283405,0.000164757,0.000163114,0.000902812,-0.000267400,0.002483922,0.001003741,0.021385826,-0.198656145,-0.080276024,0.002692372,0.215327327
0.284385,0.000164505,0.000165454,0.000903758,-0.000246247,0.002287423,0.000924337,0.021729706,-0.201850494,-0.081566846,0.002479383,0.218789745
0.285366,0.000164274,0.000167600,0.000904625,-0.000224832,0.002088498,0.000843952,0.021916880,-0.203589190,-0.082269445,0.002263764,0.220674352
0.286347,0.000164064,0.000169550,0.000905413,-0.000203314,0.001888615,0.000763180,0.021938645,-0.203791364,-0.082351142,0.002047107,0.220893492
0.287327,0.000163876,0.000171305,0.000906122,-0.000181859,0.001689320,0.000682646,0.021786293,-0.202376147,-0.081779259,0.001831087,0.219359510
0.288308,0.000163708,0.000172864,0.000906752,-0.000160643,0.001492239,0.000603007,0.021451120,-0.199262667,-0.080521117,0.001617467,0.215984748
0.289289,0.000163560,0.000174233,0.000907305,-0.000139849,0.001299077,0.000524951,0.020924418,-0.194370057,-0.078544036,0.001408095,0.210681551
0.290269,0.000163433,0.000175414,0.000907782,-0.000119668,0.001111618,0.000449200,0.020197483,-0.187617447,-0.075815337,0.001204905,0.203362263
0.291250,0.000163325,0.000176415,0.000908187,-0.000100303,0.000931727,0.000376507,0.019261608,-0.178923966,-0.072302342,0.001009918,0.193939227
0.292231,0.000163236,0.000177245,0.000908522,-0.000081961,0.000761346,0.000307656,0.018108088,-0.168208745,-0.067972371,0.000825238,0.182324787
0.293211,0.000163164,0.000177912,0.000908792,-0.000064860,0.000602498,0.000243467,0.016728217,-0.155390915,-0.062792746,0.000653059,0.168431288
0.294192,0.000163108,0.000178431,0.000909001,-0.000049228,0.000457284,0.000184786,0.015113289,-0.140389607,-0.056730787,0.000495659,0.152171073
0.295173,0.000163067,0.000178814,0.000909156,-0.000035298,0.000327884,0.000132497,0.013254598,-0.123123949,-0.049753815,0.000355400,0.133456485
0.296153,0.000163039,0.000179080,0.000909264,-0.000023313,0.000216561,0.000087511,0.011143439,-0.103513074,-0.041829152,0.000234734,0.112199869
0.297134,0.000163021,0.000179246,0.000909331,-0.000013527,0.000125652,0.000050775,0.008771105,-0.081476111,-0.032924117,0.000136197,0.088313569
0.298115,0.000163011,0.000179334,0.000909366,-0.000006198,0.000057577,0.000023267,0.006128891,-0.056932191,-0.023006033,0.000062409,0.061709928
0.300076,0.000163007,0.000179372,0.000909382,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.301047,0.000163007,0.000179376,0.000909384,-0.000001165,0.000011765,0.000005767,-0.002364026,0.023867067,0.011699138,0.000013155,0.026685115
0.302019,0.000163004,0.000179402,0.000909396,-0.000004525,0.000045688,0.000022395,-0.004519461,0.045628217,0.022365999,0.000051082,0.051015660
0.302990,0.000162997,0.000179471,0.000909430,-0.000009880,0.000099752,0.000048896,-0.006472532,0.065346312,0.032031397,0.000111530,0.073061922
0.303962,0.000162984,0.000179602,0.000909494,-0.000017037,0.000172004,0.000084313,-0.008229466,0.083084216,0.040726147,0.000192313,0.092894187
0.304933,0.000162964,0.000179811,0.000909597,-0.000025807,0.000260551,0.000127717,-0.009796490,0.098904791,0.048481062,0.000291315,0.110582740
0.305905,0.000162934,0.000180113,0.000909745,-0.000036011,0.000363560,0.000178210,-0.011179829,0.112870902,0.055326958,0.000406487,0.126197866
0.306876,0.000162893,0.000180521,0.000909945,-0.000047471,0.000479261,0.000234924,-0.012385710,0.125045411,0.061294648,0.000535848,0.139809852
0.307847,0.000162841,0.000181047,0.000910203,-0.000060019,0.000605944,0.000297021,-0.013420360,0.135491182,0.066414947,0.000677489,0.151488982
0.308819,0.000162776,0.000181701,0.000910523,-0.000073491,0.000741959,0.000363693,-0.014290006,0.144271078,0.070718668,0.000829564,0.161305543
0.309790,0.000162698,0.000182491,0.000910911,-0.000087730,0.000885720,0.000434162,-0.015000875,0.151447962,0.074236627,0.000990299,0.169329820
0.310762,0.000162606,0.000183424,0.000911368,-0.000102586,0.001035700,0.000507678,-0.015559191,0.157084696,0.076999636,0.001157988,0.175632099
